name,qty_ordered,order_id,store_id
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,15963,2.0
POP - White Chocolate Nibble Bar,1.0,15963,2.0
Single Origin Sipping Chocolate 170g Tin,6.0,15963,2.0
Single Origin Natural Cocoa Powder 130g Tin,9.0,15963,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,15963,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,15963,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,15963,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,15964,2.0
Chocolate Covered Malt Balls 150g,6.0,15964,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16001,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16001,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16001,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16002,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16002,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16002,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16004,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16006,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16006,2.0
Wholesale Itty Bar Refill,3.0,16016,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,3.0,16017,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16018,2.0
Wholesale Itty Bar Refill,1.0,16018,2.0
Single Origin Sipping Chocolate 170g Tin,6.0,16018,2.0
Delivery Fee,1.0,16018,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16018,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16018,2.0
Wholesale Itty Bar Refill,1.0,16019,2.0
Delivery Fee,1.0,16019,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16019,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16019,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16019,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16019,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16038,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16038,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16038,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,16038,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16038,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16038,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16038,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16039,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16039,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16039,2.0
Wholesale Itty Bar Jar,1.0,16039,2.0
Single Origin Sipping Chocolate 170g Tin,6.0,16039,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16039,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16039,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16040,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16040,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16040,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16054,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16054,2.0
"75% Ambanja, Madagascar Dark Chocolate Bar—  AKA The Zeke Bar",15.0,16054,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,16055,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16071,2.0
POP - White Chocolate Bar,1.0,16071,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16071,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16073,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16073,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16073,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16073,2.0
POP - White Chocolate Nibble Bar,1.0,16073,2.0
POP - White Chocolate Pistachio Bar,1.0,16073,2.0
Wholesale Itty Bar Refill,1.0,16073,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16073,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16073,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16073,2.0
"75% Ambanja, Madagascar Dark Chocolate Bar—  AKA The Zeke Bar",30.0,16073,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16075,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16075,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16076,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16076,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16092,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16092,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16092,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16092,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16092,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",3.0,16095,2.0
Chocolate Covered Malt Balls 150g,12.0,16098,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16098,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16098,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16098,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16098,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,16099,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16099,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16099,2.0
Wholesale Itty Bar Refill,1.0,16099,2.0
Single Origin Natural Cocoa Powder 130g Tin,6.0,16099,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,16099,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16099,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16099,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16099,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16099,2.0
Delivery Fee,1.0,16099,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16100,2.0
POP - White Chocolate Bar,1.0,16100,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16100,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16100,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,16102,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16102,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16102,2.0
Chocolate Tasting Kit,6.0,16102,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16102,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16103,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,2.0,16105,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",2.0,16105,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",2.0,16105,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",2.0,16105,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16105,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16105,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16105,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16105,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16115,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",2.0,16115,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,16115,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,16115,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",6.0,16118,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16121,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16121,2.0
POP - White Chocolate Bar,1.0,16121,2.0
POP - White Chocolate Pistachio Bar,1.0,16121,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16121,2.0
Half Bar - Davao,1.0,16124,2.0
Half Bar - Del Tambo,1.0,16124,2.0
Half Bar - Del Tambo Nibble ,1.0,16124,2.0
Half Bar - Tanzania,1.0,16124,2.0
Half Bar - Zamora,1.0,16124,2.0
Half Bar - Davao Dark Milk + Fleur de Sel ,1.0,16124,2.0
Half Bar - Dark Chocolate + Peanut Butter,1.0,16124,2.0
Half Bar - Dark Chocolate + Red Raspberry,1.0,16124,2.0
Wholesale Itty Bar Refill,2.0,16166,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16167,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",4.0,16168,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16168,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16168,2.0
POP - Dark Chocolate + Peanut Butter Bar,2.0,16168,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",2.0,16168,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16178,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16178,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16178,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16189,2.0
Wholesale Itty Bar Refill,1.0,16189,2.0
Delivery Fee,1.0,16189,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16189,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16189,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16202,2.0
POP - White Chocolate Bar,1.0,16202,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16202,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16202,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16202,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16217,2.0
Wholesale Itty Bar Refill,2.0,16217,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16219,2.0
Wholesale Itty Bar Refill,1.0,16219,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16219,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16219,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16233,2.0
Single Origin Sipping Chocolate 170g Tin,10.0,16233,2.0
Single Origin Natural Cocoa Powder 130g Tin,10.0,16233,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16233,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16233,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",2.0,16235,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,16235,2.0
Wholesale Itty Bar Refill,2.0,16235,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,16238,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",3.0,16238,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",3.0,16238,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,3.0,16238,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,3.0,16238,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,3.0,16238,2.0
Wholesale Itty Bar Refill,1.0,16239,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16267,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,16267,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16267,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16267,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16267,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16267,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",2.0,16267,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16269,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16269,2.0
POP - White Chocolate Bar,1.0,16269,2.0
Single Origin Natural Cocoa Powder 130g Tin,6.0,16269,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16269,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16276,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16276,2.0
Wholesale Itty Bar Refill,1.0,16281,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16286,2.0
Delivery Fee,1.0,16286,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16288,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16288,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16288,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16288,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16288,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16288,2.0
Wholesale Itty Bar Refill,14.0,16289,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16290,2.0
POP - White Chocolate Pistachio Bar,2.0,16290,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,3.0,16290,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16290,2.0
Wholesale Itty Bar Refill,3.0,16295,2.0
Half Bar Dark Chocolate + Coffee CollaBARation,1.0,16298,2.0
Half Bar Dark Chocolate + Malted Milk CollaBARation ,1.0,16298,2.0
Half Bar - Del Tambo Nibble ,1.0,16298,2.0
Half Bar - Tanzania,1.0,16298,2.0
Half Bar - Davao White Chocolate ,1.0,16298,2.0
Half Bar Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation,1.0,16298,2.0
"72% Zamora, Amazonia Dark Chocolate Bar",1.0,16298,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16299,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16299,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16299,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16299,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16301,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16301,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16301,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16301,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",4.0,16302,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,16302,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,3.0,16302,2.0
POP - White Chocolate Bar,4.0,16302,2.0
POP - Dark Chocolate + Peanut Butter Bar,4.0,16302,2.0
Single Origin Natural Cocoa Powder 130g Tin,3.0,16303,2.0
62% Dark Milk Chocolate + Fleur de Sel Sea Salt,3.0,16303,2.0
"72% Mababu, Tanzania Dark Chocolate Bar",3.0,16303,2.0
Dark Chocolate + Red Raspberry CollaBARation Bar,3.0,16303,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16305,2.0
Wholesale Itty Bar Refill,1.0,16305,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,16305,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16306,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16306,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16306,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16306,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,16307,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,16307,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16312,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16312,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16312,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16312,2.0
POP - White Chocolate Bar,1.0,16312,2.0
Single Origin Sipping Chocolate 170g Tin,6.0,16312,2.0
Single Origin Natural Cocoa Powder 130g Tin,6.0,16312,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,16312,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16312,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16312,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16312,2.0
Chocolate Covered Malt Balls 150g,10.0,16312,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,16312,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,16320,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16320,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16320,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16320,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16320,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16320,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16321,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16321,2.0
POP - White Chocolate Nibble Bar,1.0,16321,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16321,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16332,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16332,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16332,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16332,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16347,2.0
Single Origin Natural Cocoa Powder 130g Tin,8.0,16347,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,8.0,16347,2.0
Chocolate Covered Malt Balls 150g,12.0,16347,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16347,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16351,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16351,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16351,2.0
Bulk Sample Kit,1.0,16353,2.0
62% Dark Milk Chocolate + Fleur de Sel Sea Salt,1.0,16353,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16354,2.0
Wholesale Itty Bar Refill,2.0,16354,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16355,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16355,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16355,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16356,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16356,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",2.0,16357,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,2.0,16357,2.0
POP - Dark Chocolate + Peanut Butter Bar,2.0,16357,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16357,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16358,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16358,2.0
POP - White Chocolate Nibble Bar,1.0,16358,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16358,2.0
Chocolate Covered Malt Balls 150g,12.0,16358,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16358,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,2.0,16363,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16363,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16363,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16364,2.0
Wholesale Itty Bar Refill,1.0,16364,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16364,2.0
Delivery Fee,1.0,16364,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,16365,2.0
Wholesale Itty Bar Refill,1.0,16365,2.0
Delivery Fee,1.0,16365,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16365,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16365,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16368,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16368,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16368,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16368,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16368,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16369,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16369,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16369,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16369,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16369,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16370,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16370,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16370,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16370,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16370,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16371,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16371,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16371,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16371,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16371,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16372,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,16372,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16372,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16372,2.0
Delivery Fee,1.0,16372,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16372,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16372,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16373,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16373,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16373,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16373,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,16374,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16374,2.0
Wholesale Itty Bar Refill,3.0,16374,2.0
Single Origin Natural Cocoa Powder 130g Tin,6.0,16383,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16384,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16384,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16384,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,16385,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,16387,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,16387,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,16387,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,16387,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,16387,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16387,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16387,2.0
POP - Dark Chocolate + Peanut Butter Bar,1.0,16387,2.0
"POP - 72% Zamora, Amazonia Dark Chocolate Bar",1.0,16387,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16388,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,16388,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,16388,2.0
POP - White Chocolate Pistachio Bar,1.0,16388,2.0
Wholesale Itty Bar Refill,1.0,16388,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,16388,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,16388,2.0
Wholesale Itty Bar Refill,16.0,16395,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,2.0,16397,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,16397,2.0
